__stool_NN_2	solid excretory product evacuated from the bowels 
__step-in_NN_1	short underpants for women or children usually used in the plural 
__olive_NN_2	evergreen tree cultivated in the Mediterranean region since antiquity and now elsewhere has edible shiny black fruits 
__suit_VB_3	accord or comport with This kind of behavior does not suit a young woman 
__photoflood_NN_1	light that is a source of artificial illumination having a broad beam used in photography 
__loosestrife_NN_1	any of numerous herbs and subshrubs of the genus Lythrum 
__western_red_cedar_NN_1	large valuable arborvitae of northwestern United States 
__pedology_NN_1	the branch of medicine concerned with the treatment of infants and children 
__explain_VB_3	serve as a reason or cause or justification of Your need to sleep late does not excuse your late arrival at work Her recent divorce may explain her reluctance to date again 
__repeal_NN_1	the act of abrogating an official or legal cancellation 
__unfavourable_JJ_1	not encouraging or approving or pleasing unfavorable conditions an unfavorable comparison unfavorable comments unfavorable impression 
__latrodectus_NN_1	venomous spiders 
__eagle_NN_1	any of various large keen-sighted diurnal birds of prey noted for their broad wings and strong soaring flight 
__ovibos_NN_1	consisting of the musk-ox 
__skin_cell_NN_1	any of the cells making up the skin 
__collectivize_VB_1	bring under collective control of farms and industrial enterprises 
__procedure_NN_4	a mode of conducting legal and parliamentary proceedings 
__winterize_VB_1	prepare for winter winterize cars winterize your houses 
__subcompact_car_NN_1	a car smaller than a compact car 
__solacement_NN_1	comfort in disappointment or misery 
__washington	s_birthday_NN_1 the day on which George Washington is remembered 
__rust_NN_1	a red or brown oxide coating on iron or steel caused by the action of oxygen and moisture 
__human_chorionic_gonadotropin_NN_1	hormone produced early in pregnancy by the placenta detection in the urine and serum is the basis for one kind of pregnancy test 
__spanish_american_NN_1	an American whose first language is Spanish 
__porifera_NN_1	coextensive with the subkingdom Parazoa sponges 
__fluphenazine_NN_1	tranquilizer used to treat psychotic disorders 
__spirit_off_VB_1	carry off mysteriously as if by magic 
__well-wisher_NN_1	someone who shares your feelings or opinions and hopes that you will be successful 
__retrofit_VB_2	fit in or on an existing structure such as an older house The mansion was retrofitted with modern plumbing 
__katydid_NN_1	large green long-horned grasshopper of North America males produce shrill sounds by rubbing together special organs on the forewings 
__enlist_VB_1	join the military 
__detonator_NN_1	a mechanical or electrical explosive device or a small amount of explosive can be used to initiate the reaction of a disrupting explosive 
__opheodrys_NN_1	North American green snakes 
__giant_hyssop_NN_1	any of a number of aromatic plants of the genus Agastache 
__genus_achimenes_NN_1	genus of tropical perennial American herbs 
__petabyte_NN_1	a unit of information equal to 1000 terabytes or 10^15 bytes 
__collaboration_NN_1	act of working jointly they worked either in collaboration or independently 
__solve_VB_2	find the solution solve an equation solve for x 
__redaction_NN_2	the act of putting something in writing 
__hook_NN_7	a short swinging punch delivered from the side with the elbow bent 
__machine_NN_2	an efficient person the boxer was a magnificent fighting machine 
__fund_VB_2	place or store up in a fund for accumulation 
__radiotherapist_NN_1	a medical specialist who uses radioactive substances and X-rays in the treatment of disease 
__neutralist_NN_1	an advocate of neutrality in international affairs 
__tyrannus_vociferans_NN_1	a kingbird seen in the southwestern United States largely grey with a yellow abdomen abstaining from unlawful sexual intercourse 
__unravel_VB_3	become undone the sweater unraveled 
__brisken_VB_1	become brisk business brisked up 
__raleigh_NN_2	capital of the state of North Carolina located in the east central part of the North Carolina 
__characin_fish_NN_1	any freshwater fish of the family Characinidae 
__risk_VB_1	expose to a chance of loss or damage We risked losing a lot of money in this venture Why risk your life She laid her job on the line when she told the boss that he was wrong 
__order_hymenoptera_NN_1	an order of insects including bees wasps ants ichneumons sawflies gall wasps etc 
__toothed_whale_NN_1	any of several whales having simple conical teeth and feeding on fish etc 
__order_aristolochiales_NN_1	order of plants distinguished by tubular petaloid perianth and inferior ovary 
__spermatic_cord_NN_1	a structure resembling a cord that suspends the testis within the scrotum and contains the vas deferens and other vessels and nerves 
__tenebrionid_NN_1	sluggish hard-bodied black terrestrial weevil whose larvae feed on e g decaying plant material or grain 
__par_NN_2	a state of being essentially equal or equivalent equally balanced on a par with the best 
__stylish_JJ_1	having elegance or taste or refinement in manners or dress a little less posh but every bit as stylish as Lord Peter Wimsey the stylish resort of Gstadd 
__moviegoer_NN_1	someone who goes to see movies 
__pantothenic_acid_NN_1	a vitamin of the vitamin B complex that performs an important role in the oxidation of fats and carbohydrates and certain amino acids occurs in many foods 
__force_17_NN_1	formed in 1972 as a personal security force for Arafat and other PLO leaders became one of PLO s elite units has built an extensive infrastructure of terrorist cells and weapon depots in Europe while attacking Israeli targets 
__emergency_procedure_NN_1	medicine a procedure adopted to meet an emergency especially a medical emergency 
__coriander_NN_3	parsley-like herb used as seasoning or garnish 
__place_of_worship_NN_1	any building where congregations gather for prayer 
__whirling_dervish_NN_1	a dervish whose actions include ecstatic dancing and whirling 
__tartu_NN_1	a city of southeastern Estonia that was a member of the Hanseatic League 
__patron_saint_NN_1	a saint who is considered to be a defender of some group or nation 
__samia_walkeri_NN_1	large Asiatic moth introduced into the United States larvae feed on the ailanthus 
__stylish_JJ_2	being or in accordance with current social fashions fashionable clothing the fashionable side of town a fashionable cafe 
__eyelet_NN_1	a small hole usually round and finished around the edges in cloth or leather for the passage of a cord or hook or bar 
__atrium_of_the_heart_NN_1	the upper chamber of each half of the heart 
__morocco_NN_1	a kingdom constitutional monarchy in northwestern Africa with a largely Muslim population achieved independence from France in 1956 
__western_sahara_NN_1	an area in northwestern Africa with rich phosphate deposits under Moroccan control since 1992 
__grinner_NN_1	a person who grins 
__pope	s_nose_NN_1 the tail of a dressed fowl 
__enormity_NN_2	vastness of size or extent in careful usage the noun enormity is not used to express the idea of great size universities recognized the enormity of their task 
__floodlight_VB_1	illuminate with floodlights 
__regular_JJ_1	in accordance with fixed order or procedure or principle his regular calls on his customers regular meals regular duties 
__printing_machine_NN_1	a machine that prints 
__teleostan_NN_1	a bony fish of the subclass Teleostei 
__familiar_JJ_1	well known or easily recognized a familiar figure familiar songs familiar guests 
__benthos_NN_1	a region including the bottom of the sea and the littoral zones 
__spat_NN_3	a young oyster or other bivalve 
__overheating_NN_1	excessive heating 
__thalmencephalon_NN_1	the posterior division of the forebrain connects the cerebral hemispheres with the mesencephalon 
__millenarist_NN_1	a person who believes in the coming of the millennium a time of great peace and prosperity 
__waning_NN_1	a gradual decrease in magnitude or extent the waning of his enthusiasm was obvious the waxing and waning of the moon 
__modernize_VB_2	become technologically advanced Many countries in Asia are now developing at a very fast pace Viet Nam is modernizing rapidly 
__military_censorship_NN_1	all types of censorship conducted by personnel of the armed forces 
__genus_enceliopsis_NN_1	small genus of xerophytic herbs of southwestern United States 
__unfaithful_JJ_1	not true to duty or obligation or promises an unfaithful lover 
__nuclear_reaction_NN_1	physics a process that alters the energy or structure or composition of atomic nuclei 
__centre_spread_NN_1	the spread at the center of a magazine 
__signalman_NN_1	a railroad employee in charge of signals and point in a railroad yard 
__genus_elaeagnus_NN_1	oleaster 
__omani_NN_1	a native or inhabitant of Oman 
__petunia_NN_2	annual or perennial herbs or shrubs of tropical South America 
__tremella_reticulata_NN_1	a jelly fungus with an erect whitish fruiting body and a highly variable shape sometimes resembling coral fungi 
__change_NN_6	a thing that is different he inspected several changes before selecting one 
__amelogenesis_NN_1	the developmental process of forming tooth enamel 
__withdrawer_NN_5	a student who withdraws from the educational institution in which he or she was enrolled 
__sexual_arousal_NN_1	the arousal of sexual desires in preparation for sexual behavior 
__knob_NN_1	a circular rounded projection or protuberance 
__hydrocortone_NN_1	an adrenal-cortex hormone trade names Hydrocortone or Cortef that is active in carbohydrate and protein metabolism 
__salad_burnet_NN_1	European garden herb with purple-tinged flowers and leaves that are sometimes used for salads 
__advance_VB_8	develop further We are advancing technology every day 
__whipping_NN_2	a sound defeat 
__inflate_VB_4	increase the amount or availability of creating a rise in value inflate the currency 
__indulgence_NN_5	the remission by the pope of the temporal punishment in purgatory that is still due for sins even after absolution in the Middle Ages the unrestricted sale of indulgences by pardoners became a widespread abuse 
__uranium_NN_1	a heavy toxic silvery-white radioactive metallic element occurs in many isotopes used for nuclear fuels and nuclear weapons 
__date_VB_5	provide with a dateline mark with a date She wrote the letter on Monday but she dated it Saturday so as not to reveal that she procrastinated 
__spaying_NN_1	neutering a female by removing the ovaries 
__samuel_houston_NN_1	United States politician and military leader who fought to gain independence for Texas from Mexico and to make it a part of the United States 1793-1863 
__guy_wire_NN_1	a cable wire or rope that is used to brace something especially a tent 
__mihrab_NN_2	Islam a niche in the wall of a mosque that indicates the direction of Mecca 
__decide_VB_4	influence or determine The vote in New Hampshire often decides the outcome of the Presidential election 
__exact_VB_1	claim as due or just The bank demanded payment of the loan 
__sauropod_dinosaur_NN_1	very large herbivorous dinosaur of the Jurassic and Cretaceous having a small head a long neck and tail and five-toed limbs largest known land animal 
__piano_player_NN_1	a person who plays the piano 
__expansive_JJ_1	able or tending to expand or characterized by expansion Expansive materials the expansive force of fire 
__parting_NN_1	the act of departing politely he disliked long farewells he took his leave parting is such sweet sorrow 
__president_fillmore_NN_1	elected vice president and became the 13th President of the United States when Zachary Taylor died in office 1800-1874 
__porphyra_NN_1	a genus of protoctist 
__mens_rea_NN_1	law criminal intent the thoughts and intentions behind a wrongful act including knowledge that the act is illegal often at issue in murder trials 
__tupungato_NN_1	a mountain in the Andes on the border between Argentina and Chile 22 310 feet high 
__cool_NN_1	the quality of being at a refreshingly low temperature the cool of early morning 
__genus_coptis_NN_1	small genus of low perennial herbs having yellow rhizomes and white or yellow flowers 
__spoil_VB_4	treat with excessive indulgence grandparents often pamper the children Let s not mollycoddle our students 
__passionateness_NN_1	a strong feeling or emotion 
__venom_NN_2	feeling a need to see others suffer 
__compulsive_NN_1	a person with a compulsive disposition someone who feels compelled to do certain things 
__birch_VB_1	whip with a birch twig 
__boswell_NN_2	a devoted admirer and recorder of another s words and deeds 
__tee_shirt_NN_1	a close-fitting pullover shirt 
__namesake_NN_1	a person with the same name as another 
__submersible_warship_NN_1	a warship designed to operate under water 
__sleeve_NN_1	the part of a garment that is attached at the armhole and that provides a cloth covering for the arm 
__young_woman_NN_1	a young woman a young lady of 18 
__genus_craspedia_NN_1	herbs of Australia and New Zealand 
__valuation_NN_1	an appraisal of the value of something he set a high valuation on friendship 
__genus_daboecia_NN_1	a dicotyledonous genus of the family Ericaceae 
__genus_alnus_NN_1	alders 
__texture_NN_1	the feel of a surface or a fabric the wall had a smooth texture 
__deflexion_NN_3	the property of being bent or deflected 
__teasing_NN_1	the act of harassing someone playfully or maliciously especially by ridicule provoking someone with persistent annoyances he ignored their teases his ribbing was gentle but persistent 
__roundel_NN_2	round piece of armor plate that protects the armpit 
__kaury_NN_1	tall timber tree of New Zealand having white straight-grained wood 
__inexpensive_JJ_1	relatively low in price or charging low prices it would have been cheap at twice the price inexpensive family restaurants 
__scaup_duck_NN_1	diving ducks of North America having a bluish-grey bill 
__republic_of_cape_verde_NN_1	an island country in the Atlantic off the coast of Senegal 
__renegade_VB_1	break with established customs 
__revolutionary_armed_forces_of_colombia_NN_1	a powerful and wealthy terrorist organization formed in 1957 as the guerilla arm of the Colombian communist party opposed to the United States has strong ties to drug dealers 
__bollard_NN_1	a strong post as on a wharf or quay or ship for attaching mooring lines the road was closed to vehicular traffic with bollards 
__genus_choloepus_NN_1	a genus of Megalonychidae consisting of the two-toed sloth 
__reference_NN_2	a short note recognizing a source of information or of a quoted passage the student s essay failed to list several important citations the acknowledgments are usually printed at the front of a book the article includes mention of similar clinical cases 
__sesamum_indicum_NN_1	East Indian annual erect herb source of sesame seed or benniseed and sesame oil 
__splasher_NN_2	protective covering consisting of a panel to protect people from the splashing water or mud etc 
__siphonophora_NN_1	marine colonial hydrozoans 
__doggy_do_NN_1	fecal droppings from a dog 
__cosmetician_NN_2	someone who works in a beauty parlor 
__outfield_NN_1	the area of a baseball playing field beyond the lines connecting the bases 
__bathe_VB_3	clean one s body by immersion into water The child should bathe every day 
__merchant_bank_NN_1	a credit card processing bank merchants receive credit for credit card receipts less a processing fee 
__nonexistent_JJ_1	not having existence or being or actuality chimeras are nonexistent 
__sylvilagus_aquaticus_NN_1	a wood rabbit of southeastern United States swamps and lowlands 
__walker_NN_3	a person who travels by foot 
__ethacrynic_acid_NN_1	diuretic trade name Edecrin used to treat edema 
__golden_age_NN_1	a time period when some activity or skill was at its peak it was the golden age of cinema 
__service_NN_4	a company or agency that performs a public service subject to government regulation 
__logic_gate_NN_1	a computer circuit with several inputs but only one output that can be activated by particular combinations of inputs 
__repoint_VB_1	repair the joints of bricks point a chimney 
__bond_NN_3	a connection based on kinship or marriage or common interest the shifting alliances within a large family their friendship constitutes a powerful bond between them 
__subfamily_pythoninae_NN_1	Old World boas pythons in some classifications considered a separate family from Boidae 
__unexciting_JJ_2	not exciting an unexciting novel lived an unexciting life 
__port_of_entry_NN_1	a port in the United States where customs officials are stationed to oversee the entry and exit of people and merchandise 
__botanize_VB_1	collect and study plants 
__tsunami_NN_1	a cataclysm resulting from a destructive sea wave caused by an earthquake or volcanic eruption a colossal tsunami destroyed the Minoan civilization in minutes 
__weight_NN_6	a system of units used to express the weight of something 
__plaque_NN_1	pathology a small abnormal patch on or inside the body 
__divine_office_NN_1	canonical prayers recited daily by priests e g the breviary of the Roman Catholic Church 
__gap_NN_4	a pass between mountain peaks 
__pipework_NN_1	the flues and stops on a pipe organ 
__pentode_NN_1	a thermionic tube having five electrodes 
__family_cebidae_NN_1	all the New World monkeys except marmosets and tamarins 
__undervalue_VB_1	assign too low a value to Don t underestimate the value of this heirloom-you may sell it at a good price 
__saltwort_family_NN_1	family coextensive with genus Batis saltworts 
__manual_of_arms_NN_1	military a prescribed drill in handling a rifle 
__assess_VB_4	estimate the value of property for taxation Our house hasn t been assessed in years 
__fenestra_NN_1	a small opening covered with membrane especially one in the bone between the middle and inner ear 
__weave_VB_3	sway to and fro 
__woman_chaser_NN_1	a man who is aggressive in making amorous advances to women 
__wax_myrtle_NN_1	any shrub or small tree of the genus Myrica with aromatic foliage and small wax-coated berries 
__bacillus_NN_1	aerobic rod-shaped spore-producing bacterium often occurring in chainlike formations found primarily in soil 
__griffon_NN_2	breed of various very small compact wiry-coated dogs of Belgian origin having a short bearded muzzle 
__beech_tree_NN_1	any of several large deciduous trees with rounded spreading crowns and smooth grey bark and small sweet edible triangular nuts enclosed in burs north temperate regions 
__lock_VB_4	hold in a locking position He locked his hands around her neck 
__exchangeable_JJ_2	capable of being exchanged for or replaced by something of equal value convertible securities 
__ianfu_NN_1	a woman forced into prostitution for Japanese servicemen during World War II she wrote a book about her harsh experiences as a comfort woman 
__affliction_NN_2	a condition of suffering or distress due to ill health 
__vine_cactus_NN_1	desert shrub of southwestern United States and Mexico having slender naked spiny branches that after the rainy season put forth foliage and clusters of red flowers 
__exact_JJ_1	marked by strict and particular and complete accordance with fact an exact mind an exact copy hit the exact center of the target 
__virginia_waterleaf_NN_1	showy perennial herb with white flowers leaves sometimes used as edible greens in southeastern United States 
__islamic_unity_NN_1	a fundamentalist Islamic group in Somalia who initially did fundraising for al-Qaeda responsible for ambushing United States Army Rangers and for terrorist bombings in Ethiopia believed to have branches in several countries 
__wmd_NN_1	a weapon that kills or injures civilian as well as military personnel nuclear and chemical and biological weapons 
__opening_NN_10	a vacant or unobstructed space that is man-made they left a small opening for the cat at the bottom of the door 
__phylum_nemertina_NN_1	proboscis worms 
__freeze_out_VB_1	change from a liquid to a solid when cold Water freezes at 32 degrees Fahrenheit 
__nightshade_NN_1	any of numerous shrubs or herbs or vines of the genus Solanum most are poisonous though many bear edible fruit 
__irish_moss_NN_1	dark purple edible seaweed of the Atlantic coasts of Europe and North America 
__provos_NN_1	a militant organization of Irish nationalists who used terrorism and guerilla warfare in an effort to drive British forces from Northern Ireland and achieve a united independent Ireland 
__series_NN_3	a periodical that appears at scheduled times 
__identify_VB_4	conceive of as united or associated Sex activity is closely identified with the hypothalamus 
__buttweld_VB_1	join by a butt weld 
__necessitarian_NN_1	someone who does not believe the doctrine of free will 
__sensor_NN_1	any device that receives a signal or stimulus as heat or pressure or light or motion etc and responds to it in a distinctive manner 
__polyborus_NN_1	a genus of Falconidae 
__watchword_NN_1	a slogan used to rally support for a cause a cry to arms our watchword will be `democracy 
__get_away_VB_1	run away from confinement The convicted murderer escaped from a high security prison 
__knightia_NN_1	small genus of trees or shrubs of New Zealand and New Caledonia 
__unhappy_JJ_2	generalized feeling of distress 
__zoom_along_VB_1	move along very quickly 
__cheerfulness_NN_2	a feeling of spontaneous good spirits his cheerfulness made everyone feel better 
__enamel_VB_1	coat inlay or surface with enamel 
__hank_NN_1	a coil of rope or wool or yarn 
__sloucher_NN_1	a person who slouches someone with a drooping carriage 
__roll_VB_15	pronounce with a roll of the phoneme /r/ She rolls her r s 
__taoism_NN_3	popular Chinese philosophical system based in teachings of Lao-tzu but characterized by a pantheism of many gods and the practices of alchemy and divination and magic 
__san_andreas_fault_NN_1	a major geological fault in California runs from San Diego to San Francisco the source of serious earthquakes 
__worsen_VB_1	grow worse Conditions in the slum worsened 
__malignancy_NN_1	medicine a malignant state progressive and resistant to treatment and tending to cause death 
__nh_NN_1	a state in New England one of the original 13 colonies 
__sister_NN_4	slang sometimes used as a term of address for attractive young women 
__bring_up_VB_3	promote from a lower position or rank This player was brought up to the major league 
__peep_VB_1	look furtively He peeped at the woman through the window 
__expand_VB_2	become larger in size or volume or quantity his business expanded rapidly 
__regulation_NN_3	the state of being controlled or governed 
__abu_hafs_al-masri_brigades_NN_1	a terrorist group that has worked with Al Qaeda claimed responsibility for attacks in Iraq and Turkey 
__petersburg_campaign_NN_1	the final campaign of the American Civil War 1864-65 Union forces under Grant besieged and finally defeated Confederate forces under Lee 
__sensualize_VB_3	debase through carnal gratification 
__specialist_NN_2	practices one branch of medicine 
__essential_JJ_2	basic and fundamental the essential feature 
__prayer_NN_2	reverent petition to a deity 
__contradictoriness_NN_1	the relation that exists when opposites cannot coexist 
__tumulus_NN_1	archeology a heap of earth placed over prehistoric tombs 
__pawpaw_NN_2	small tree native to the eastern United States having oblong leaves and fleshy fruit 
__brandenburg_NN_1	the territory of an Elector of the Holy Roman Empire that expanded to become the kingdom of Prussia in 1701 
__straight_line_NN_1	a line traced by a point traveling in a constant direction a line of zero curvature the shortest distance between two points is a straight line 
__red_army_faction_NN_1	a Marxist and Maoist terrorist organization in Germany a network of underground guerillas who committed acts of violence in the service of the class struggle a successor to the Baader-Meinhof Gang became one of Europe s most feared terrorist groups disbanded in 1998 
__zinnia_NN_1	any of various plants of the genus Zinnia cultivated for their variously and brightly colored flower heads 
__fallot_NN_1	French physician who described cardiac anomalies including Fallot s tetralogy 1850-1911 
__insurance_NN_1	promise of reimbursement in the case of loss paid to people or companies so concerned about hazards that they have made prepayments to an insurance company 
__genus_phaius_NN_1	genus of Asiatic and Australian terrestrial orchids 
__key_NN_15	a lever as in a keyboard that actuates a mechanism when depressed 
__genipa_NN_1	any tree of the genus Genipa bearing yellow flowers and edible fruit with a thick rind 
__cakewalk_NN_2	an easy accomplishment winning the tournament was a cakewalk for him invading Iraq won t be a cakewalk 
__sloughing_NN_1	the process whereby something is shed 
__univocal_JJ_1	admitting of no doubt or misunderstanding having only one meaning or interpretation and leading to only one conclusion unequivocal evidence took an unequivocal position an unequivocal success an unequivocal promise an unequivocal or univocal statement 
__turnaround_NN_2	a decision to reverse an earlier decision 
__wage_schedule_NN_1	a schedule of wages paid for different jobs 
__transferrer_NN_1	someone who transfers something 
__wv_NN_1	a state in east central United States 
__airbrush_NN_1	an atomizer to spray paint by means of compressed air 
__numerical_quantity_NN_1	a quantity expressed as a number 
__market_VB_2	buy household supplies We go marketing every Saturday 
__obliteration_NN_1	destruction by annihilating something 
__family_chelydridae_NN_1	snapping turtles 
__highness_NN_1	Your Highness or His Highness or Her Highness title used to address a royal person 
__divisible_JJ_1	capable of being or liable to be divided or separated even numbers are divisible by two the Americans fought a bloody war to prove that their nation is not divisible 
__synthetic_heroin_NN_1	synthetic narcotic drug similar to morphine but less habit-forming used in narcotic detoxification and maintenance of heroin addiction 
__wild_fig_NN_1	a strangler tree native to southern Florida and West Indies begins as an epiphyte eventually developing many thick aerial roots and covering enormous areas 
__genus_canella_NN_1	one species 
__executive_director_NN_1	a person responsible for the administration of a business 
__pituitary_gland_NN_1	the master gland of the endocrine system located at the base of the brain 
__rhizophoraceae_NN_1	trees and shrubs that usually form dense jungles along tropical seacoasts 
__ungenerous_JJ_2	unwilling to spend she practices economy without being stingy an ungenerous response to the appeal for funds 
__genus_scilla_NN_1	sometimes placed in subfamily Hyacinthaceae 
__arawakan_NN_2	a family of South American Indian languages spoken in northeastern South America 
__adhere_VB_1	be compatible or in accordance with You must adhere to the rules 
__utter_VB_2	express audibly utter sounds not necessarily words She let out a big heavy sigh He uttered strange sounds that nobody could understand 
__entozoic_JJ_1	living within a living animal usually as a parasite entozoic worms 
__tarantula_NN_1	large southern European spider once thought to be the cause of tarantism uncontrollable bodily movement 
__tevet_NN_1	the fourth month of the civil year the tenth month of the ecclesiastical year in December and January 
__carry_over_VB_1	transfer or persist from one stage or sphere of activity to another 
__number_NN_8	a numeral or string of numerals that is used for identification she refused to give them her Social Security number 
__subside_VB_2	shrimp prawns etc sink to a lower level or form a depression the valleys subside 
__freightage_NN_1	the charge for transporting something by common carrier we pay the freight the freight rate is usually cheaper 
__enterprising_JJ_1	marked by imagination initiative and readiness to undertake new projects an enterprising foreign policy an enterprising young man likely to go far 
__preview_VB_1	watch a movie or play before it is released to the general public 
__whistle_VB_5	make a whining ringing or whistling sound the kettle was singing the bullet sang past his ear 
__hard_palate_NN_1	the bony part of the roof of the mouth 
__clanswoman_NN_1	a member of a clan 
__combining_NN_1	an occurrence that results in things being united 
__worthlessly_RB_1	treat with ammonia cause to undergo ammonification in a worthless manner 
__lucky_JJ_2	having or bringing good fortune my lucky day a lucky man 
__telephone_exchange_NN_1	a workplace that serves as a telecommunications facility where lines from telephones can be connected together to permit communication 
__introduction_NN_2	the first section of a communication 
__insult_NN_2	a deliberately offensive act or something producing the effect of deliberate disrespect turning his back on me was a deliberate insult 
__minimize_VB_1	make small or insignificant Let s minimize the risk 
__pruriency_NN_1	feeling morbid sexual desire or a propensity to lewdness 
__ornithopod_dinosaur_NN_1	bipedal herbivorous dinosaur 
__tundra_swan_NN_1	swan that nests in tundra regions of the New and Old Worlds 
__hill_NN_1	a local and well-defined elevation of the land they loved to roam the hills of West Virginia 
__playing_NN_2	the action of taking part in a game or sport or other recreation 
__quincke	s_edema_NN_1 recurrent large circumscribed areas of subcutaneous edema onset is sudden and it disappears within 24 hours seen mainly in young women often as an allergic reaction to food or drugs 
__tonic_NN_3	music the first note of a diatonic scale 
__loquat_NN_2	yellow olive-sized semitropical fruit with a large free stone and relatively little flesh used for jellies 
__use_NN_7	law the exercise of the legal right to enjoy the benefits of owning property we were given the use of his boat 
__exploratory_JJ_1	serving in or intended for exploration or discovery an exploratory operation exploratory reconnaissance digging an exploratory well in the Gulf of Mexico exploratory talks between diplomats 
__baryta_NN_1	any of several compounds of barium 
__energetic_JJ_1	possessing or exerting or displaying energy an energetic fund raiser for the college an energetic group of hikers it caused an energetic chemical reaction 
__lodge_NN_3	small house at the entrance to the grounds of a country mansion usually occupied by a gatekeeper or gardener 
__rusty_grackle_NN_1	North American blackbird whose bluish-black plumage is rusty-edged in the fall 
__orontium_aquaticum_NN_1	aquatic plant of the southeastern United States having blue-green leaves and a spadix resembling a club covered with tiny yellow flowers 
__epidermis_NN_1	the outer layer of the skin covering the exterior body surface of vertebrates 
__throw_out_VB_1	force to leave or move out He was expelled from his native country 
__gestation_NN_3	the conception and development of an idea or plan 
__class_amphibia_NN_1	the class of vertebrates that live on land but breed in water frogs toads newts salamanders caecilians 
__arnhem_NN_1	a city in the central Netherlands on the lower Rhine River site of a battle in 1944 during World War II 
__family_callionymidae_NN_1	dragonets 
__isthmus_NN_1	a relatively narrow strip of land with water on both sides connecting two larger land areas 
__shock_VB_2	strike with disgust or revulsion The scandalous behavior of this married woman shocked her friends 
__trogium_NN_1	a genus of Psocidae 
__pedicure_NN_1	professional care for the feet and toenails 
__village_NN_3	a mainly residential district of Manhattan `the Village became a home for many writers and artists in the 20th century 
__ornithorhynchidae_NN_1	platypus 
__white_beer_NN_1	a general name for beers made from wheat by top fermentation usually very pale and cloudy and effervescent 
__deliquesce_VB_2	melt or become liquid by absorbing moisture from the air this type of salt deliquesces easily 
__nucleoside_reverse_transcriptase_inhibitor_NN_1	an antiviral drug used against HIV is incorporated into the DNA of the virus and stops the building process results in incomplete DNA that cannot create a new virus often used in combination with other drugs 
__gaul_NN_1	a person of French descent 
__refer_VB_4	send or direct for treatment information or a decision refer a patient to a specialist refer a bill to a committee 
__repose_VB_6	to put something eg trust in something The nation reposed its confidence in the King 
__colonize_VB_1	settle as a colony of countries in the developing world Europeans colonized Africa in the 17th century 
__gobiesocidae_NN_1	clingfishes 
__indurate_VB_2	make hard or harder The cold hardened the butter 
__french_region_NN_1	a geographical subdivision of France 
__envy_VB_2	be envious of set one s heart on 
__leibniz_NN_1	German philosopher and mathematician who thought of the universe as consisting of independent monads and who devised a system of the calculus independent of Newton 1646-1716 
__good_story_NN_1	an account of an amusing incident usually with a punch line she told a funny story she made a funny 
__middle_english_NN_1	English from about 1100 to 1450 
__rimu_NN_1	tall New Zealand timber tree 
__catch_up_VB_1	reach the point where one should be after a delay I caught up on my homework 
__amazon_river_NN_1	a major South American river arises in the Andes and flows eastward into the South Atlantic the world s 2nd longest river 4000 miles 
__generally_accepted_accounting_principles_NN_1	a collection of rules and procedures and conventions that define accepted accounting practice includes broad guidelines as well as detailed procedures 
__troglodytidae_NN_1	wrens 
__celecoxib_NN_1	a Cox-2 inhibitor trade name Celebrex that relieves pain and inflammation without harming the digestive tract 
__rating_NN_2	act of ascertaining or fixing the value or worth of 
__umbo_NN_1	a slight rounded elevation where the malleus attaches to the eardrum 
__diffusor_NN_1	baffle that distributes sound waves evenly 
__sweeten_VB_2	make sweeter more pleasant or more agreeable sweeten a deal 
__healthiness_NN_1	the state of being vigorous and free from bodily or mental disease 
__arthropod_family_NN_1	any of the arthropods 
__correspondence_NN_2	compatibility of observations there was no agreement between theory and measurement the results of two tests were in correspondence 
__urginea_maritima_NN_1	having dense spikes of small white flowers and yielding a bulb with medicinal properties 
__tooth_NN_3	toothlike structure in invertebrates found in the mouth or alimentary canal or on a shell 
__high_explosive_NN_1	a powerful chemical explosive that produces gas at a very high rate 
__strelitziaceae_NN_1	woody plants with erect stems of tropical South America and South Africa and Madagascar in some classifications included in the family Musaceae 
__anesthetic_agent_NN_1	a drug that causes temporary loss of bodily sensations 
__the_flood_NN_1	Biblical the great deluge that is said in the Book of Genesis to have occurred in the time of Noah it was brought by God upon the earth because of the wickedness of human beings 
__merrymaking_NN_1	a boisterous celebration a merry festivity from a position of superiority or authority father knows best I know better 
__wrap_VB_2	arrange or or coil around roll your hair around your finger Twine the thread around the spool She wrapped her arms around the child 
__garbage_NN_2	a worthless message 
__emotional_JJ_2	of more than usual emotion his behavior was highly emotional 
__attack_VB_3	take the initiative and go on the offensive The Serbs attacked the village at night The visiting team started to attack 
__air_station_NN_1	a base for military aircraft 
__sm_NN_1	a grey lustrous metallic element of the rare earth group is used in special alloys occurs in monazite and bastnasite 
__waking_up_NN_1	the act of waking it was an early awakening it was the waking up he hated most 
__genus_cucumis_NN_1	cucumbers muskmelons 
__recommence_VB_1	cause to start anew The enemy recommenced hostilities after a few days of quiet 
__jellyfish_NN_2	any of numerous usually marine and free-swimming coelenterates that constitute the sexually reproductive forms of hydrozoans and scyphozoans 
__imprint_NN_2	a concavity in a surface produced by pressing he left the impression of his fingers in the soft mud 
__garmentmaker_NN_1	a person who makes garments 
__poultry_NN_1	a domesticated gallinaceous bird thought to be descended from the red jungle fowl 
__hot_weather_NN_1	a period of unusually high temperatures 
